"Taxinge Bryggeri","Södermanland",Nykvarns,"NÄSBY 32, 155 93 Nykvarn, Sverige",http://taxingebryggeri.nu/,"076-803 27 45","","[""öl""]",0,1,0,,free,0
"Tolfta Gård","Södermanland",Katrineholms,"Tolfta Gustavsvik 4, 641 62 Valla, Sverige",http://www.tolftagard.se/,"070-765 38 46","","[""annat""]",1,0,0,,free,0
"Wappersta Gård Vagnhärad","Södermanland",Trosa,"Vappersta, 619 94 Vappersta, Sverige",http://wappersta.se/,"","","[""annat""]",1,0,0,,free,0
"Warbro Kvarn AB","Södermanland",Katrineholms,"Linds Gård 1, 641 99 Sköldinge, Sverige",http://www.warbrokvarn.se/,"073-034 39 88","","[""annat""]",1,0,0,,free,0
"Äppelblommans Musteri","Södermanland","Södertälje","Jursta 8, 151 96 Enhörna, Sverige",http://www.appelblomman.se/,"070-635 65 18","","[""vin""]",0,0,0,,free,0
"Öija gårdsbutik","Södermanland",Katrineholm,"Gård, 641 93 Katrineholm, Sverige",https://www.facebook.com/Oijagardsbutik/,"070-548 00 83","","[""annat""]",1,0,0,,free,0
"Öja Gård","Södermanland",Eskilstuna,"ÖJA GÅRD 1, 635 35 Stora Sundby, Sverige",http://ojagard.se/,"","","[""annat""]",1,0,0,,free,0
"Alsike trädgård",Uppsala,Knivsta,"prästgård, 741 92 Knivsta, Sverige",http://www.alsiketradgard.se/,"070-045 37 80","","[""grönsaker""]",1,0,0,,free,0
"Breds Vreta gård",Uppsala,"Enköping","BREDS-VRETA 2, 745 95 Enköping, Sverige",http://www.vreta-gard.se/,"070-683 36 03","","[""annat""]",1,0,0,,free,0
"Broby Gård Vintage, inredning och café, galleri",Uppsala,"Enköping","TILLINGE-BROBY GÅRD 2, 745 94 Enköping, Sverige",http://www.brobygard.se/,"076-195 00 71","","[""annat""]",1,1,0,,free,0
"Bryggeriet Ångkvarn",Uppsala,Uppsala,"Östra Ågatan 59, 753 22 Uppsala, Sverige",http://bryggerietangkvarn.se/,"018-418 02 00","","[""öl""]",0,1,0,,free,0
"Ekbolanda gård",Uppsala,Uppsala,"Ekbolanda Gård 15, 755 78 Vänge, Sverige",https://www.facebook.com/Ekbolanda,"070-343 82 68","","[""annat""]",1,0,0,,free,0
"Fredrikslunds Gård AB",Uppsala,Uppsala,"FREDRIKSLUND, 755 98 Uppsala, Sverige",http://www.fredrikslund.se/,"018-38 31 45","","[""annat""]",1,0,0,,free,0
"Fredrikslunds Gårdsbutik",Uppsala,Uppsala,"Fredrikslund, 741 76 Uppsala, Sverige",https://www.fredrikslund.se/,"018-38 30 55","","[""annat""]",1,0,0,,free,0
"Granum Musteri",Uppsala,Uppsala,"Gräna 6, 755 91 Uppsala, Sverige",http://www.granummusteri.se/,"073-360 45 65","","[""vin""]",1,0,0,,free,0
"Gullinbursti Lantbruk",Uppsala,"Östhammars","Syding Ösby 111, 747 91 Alunda, Sverige",http://www.gullinbursti.se/,"076-315 52 86","","[""annat""]",1,0,0,,free,0
"Hagby gård",Uppsala,Uppsala,"741 97 Almunge, Sverige",http://hagbygard.se/,"070-568 08 50","","[""annat""]",1,0,0,,free,0
"Hagby gård gårdsbutik",Uppsala,Uppsala,"741 97 Almunge, Sverige",http://www.hagbygard.se/,"070-568 08 50","","[""annat""]",1,0,0,,free,0
"Karby Trädgård",Uppsala,Uppsala,"Karby 17, 741 78 Uppsala, Sverige",https://www.karbytradgard.se/,"076-632 23 27","","[""grönsaker""]",0,0,0,,free,0
"Kesuddens Hantverksbryggeri",Uppsala,"Enköping","Ågatan 15 c, 749 35 Enköping, Sverige",http://www.kesuddens.se/,"070-260 08 60","","[""öl""]",0,1,0,,free,0
"Kvarngärdets Odlarförening",Uppsala,Uppsala,"Höganäsgatan, 753 30 Uppsala, Sverige",http://kvarngardetodlarna.se/,"","","[""grönsaker""]",0,0,0,,free,0
"Miklagård",Uppsala,Uppsala,"Årstagatan 6, 754 34 Uppsala, Sverige",http://www.miklagarduppsala.se/,"018-50 88 00","","[""annat""]",1,1,0,,free,0
"Ramsjö gårdsprodukter",Uppsala,Uppsala,"Ramsjö backe 105, 743 63 Björklinge, Sverige",https://ramsjogardsprodukter.weebly.com/,"","","[""annat""]",1,0,0,,free,0
"Resta gårdsbutik",Uppsala,"Enköping","Nysätra resta Gård 13, 749 63 Örsundsbro, Sverige",http://restagard.se/,"072-221 13 01","","[""annat""]",1,0,0,,free,0
"Rö Gårdsmejeri",Uppsala,"Norrtälje","Stuterivägen 21, 762 93 Rö, Sverige",https://www.rogardsmejeri.se/,"","","[""mejeri""]",0,0,0,,free,0
"Sörgården grönt",Uppsala,"Enköpings","TORSTUNA TIBBLE 2, 749 72 Fjärdhundra, Sverige",http://www.sorgardengront.se/,"070-590 93 57","","[""annat""]",1,0,0,,free,0
"Ulvagubben Självplock",Uppsala,Uppsala,"Ulva kvarn, 755 93 Uppsala, Sverige",http://www.ulvagubben.se/,"","","[""grönsaker""]",1,0,0,,free,0
"Väsbylund Byggnadsvård Gårdsbutik",Uppsala,Uppsala,"BÄLINGE-VÄSBY 6, 743 86 Bälinge, Sverige",http://vasbylund.se/,"073-344 96 77","","[""annat""]",1,0,0,,free,0
"Änga Gård",Uppsala,Heby,"Luffarvägen 1, 744 32 Heby, Sverige",https://www.angagard.com/,"070-668 57 15","","[""annat""]",1,0,0,,free,0
"Ängsholmens Gårdsmejeri",Uppsala,Heby,"Floberga 915, 740 47 Harbo, Sverige",http://www.angsholmensgardsmejeri.se/,"073-089 17 28","","[""mejeri""]",0,0,0,,free,0
"Åby Gård",Uppsala,Knivsta,"Husby-åby Åby Gård 214, 741 95 Knivsta, Sverige",http://www.abygard.se/,"018-38 81 23","","[""annat""]",1,0,0,,free,0
"Alliaria Bryggeri","Västmanland","Västerås","Norra Källgatan 21, 722 11 Västerås, Sverige",http://www.alliaria.se/,"","","[""öl""]",0,1,0,,free,0
"Barkarö Handelsträdgård AB","Västmanland","Västerås","BARKARÖ TRÄDGÅRD 3, 725 91 Västerås, Sverige",https://www.barkarotradgard.se/,"021-520 19","","[""grönsaker""]",0,0,0,,free,0
"Bergs Äppelgård, Köpings Musteri AB, Hallstahammar","Västmanland",Hallstahammar,"Vänstavägen, Sväng mot Kolbäck vid Bergs Kyrka., 400 meter efter kyrkan ligger odlingen på vänster hand, 734 91 Hallstahammar, Sverige",http://www.kopingsmusteri.se/,"073-982 88 37","","[""vin""]",1,0,0,,free,0
"Bryggeri Portvakten","Västmanland","Västerås","Källgatan 14, 722 11 Västerås, Sverige",http://bryggeriportvakten.se/,"073-920 03 35","","[""öl""]",0,0,0,,free,0
"Gröna Hagars Kött, Uppfödning och Gårdsbutik","Västmanland",Sala,"FALLÄNGE 106, 775 96 Krylbo, Sverige",http://www.gronahagarskott.se/,"070-560 82 25","","[""kött""]",1,0,0,,free,0
"Gårdsbutiken i Smedby","Västmanland",Arboga,"Smedby 326, 732 96 Arboga, Sverige",http://www.gardsbutikenismedby.se/,"","","[""annat""]",1,0,0,,free,0
Hantverksbryggeriet,"Västmanland","Västerås","Flottiljgatan 59, 721 31 Västerås, Sverige",http://www.hantverksbryggeriet.se/,"073-820 01 66","","[""öl""]",0,1,0,,free,0
"Hebo Trädgård","Västmanland",Sala,"Hebo 102, 733 95 Sala, Sverige",http://hebotradgard.se/,"073-907 39 17","","[""grönsaker""]",1,0,0,,free,0
"Hällby Gård vid Hjälmare kanal","Västmanland",Arboga,"Hällby 289, 732 94 Arboga, Sverige",https://www.hallbygardvidhjalmarekanal.se/,"070-245 99 50","","[""annat""]",1,0,0,,free,0
"Jädersbruks eko herrgård butik & café","Västmanland",Arboga,"jädersbruks herrgård 1, 732 96 Arboga, Sverige",https://jadersbruk.se/,"0589-144 00","","[""annat""]",1,1,0,,free,0
"Kärrbo Prästgård","Västmanland","Västerås","Kärrbo Prästgård 6, 725 97 Västerås, Sverige",http://www.karrboprastgard.se/,"070-345 71 32","","[""annat""]",1,0,0,,free,0
"Munktorps kvarn","Västmanland","Köping","MUNKTORPS-VALLBY 3, 731 92 Köping, Sverige",http://munktorpskvarn.se/,"070-665 20 34","","[""annat""]",1,0,0,,free,0
"Mälby trädgård","Västmanland","Enköpings","FRÖSTHULTS-MÄLBY 3, 749 71 Fjärdhundra, Sverige",https://malbytradgard.se/,"070-760 81 13","","[""grönsaker""]",1,0,0,,free,0
"Nibble Gårdsgris","Västmanland","Västerås","Tillberga Nibble 2, 725 95 Västerås, Sverige",http://www.nibble.se/,"070-519 17 04","","[""kött""]",1,0,0,,free,0
"Nybynäs Gård","Västmanland","Västerås","KÄRRBO NYBY 1, 725 97 Västerås, Sverige",https://www.nybynasgard.se/,"","","[""annat""]",1,1,0,,free,0
"Restaurang Falkenbergska Kvarnen","Västmanland","Västerås","Skultunavägen 1, 722 17 Västerås, Sverige",http://www.falkenbergska.se/,"021-38 26 26","","[""annat""]",1,1,0,,free,0
"Slottskällans Bryggeri","Västmanland","Västerås","Munkbovägen 5, 721 32 Västerås, Sverige",https://www.slottskallan.se/,"","","[""öl""]",0,1,0,,free,0
"Stenslunds Gård","Västmanland",Hallstahammars,"Gränby 9, 734 93 Kolbäck, Sverige",http://www.stenslundsgard.com/,"073-995 42 94","","[""annat""]",1,0,0,,free,0
"Stora Ekeby Säteri Gårdsbutiken Mangelboden","Västmanland","Västerås","Stora Ekeby 1, 725 92 Västerås, Sverige",http://www.storaekeby.se/,"070-368 30 51","","[""annat""]",1,0,0,,free,0
"Strömsholms honung","Västmanland","Köping","MUNKTORPS-EKEBY 7, 731 91 Köping, Sverige",https://stromsholmshonung.se/,"070-586 39 01","","[""honung""]",1,0,0,,free,0
"Systrarna På Gaggeska Gården","Västmanland","Västerås","Skerikesvägen 2, 724 80 Västerås, Sverige",http://systrarnapagaggeskagarden.se/,"021-35 75 36","","[""annat""]",1,1,0,,free,0
"Sörgården Måla","Västmanland",Arboga,"MÅLA 404, 732 92 Arboga, Sverige",http://www.sorgardenmala.se/,"070-549 85 87","","[""annat""]",1,0,0,,free,0
"Timmelsta honung","Västmanland","Västerås","Timmelsta 2, 725 92 Västerås, Sverige",https://www.timmelstahonung.se/,"073-048 92 39","","[""honung""]",1,0,0,,free,0
"Travarbo Gårdsbutik & Vilt","Västmanland",Arboga,"Tveta Travarbo 683, 732 96 Arboga, Sverige",http://travarbo.se/,"070-574 30 58","","[""kött""]",1,0,0,,free,0
"Tvetalund lantbruk","Västmanland","Köping","TVETA 5, 731 96 Köping, Sverige",http://facebook.com/tvetalundlantbruk/,"070-268 35 68","","[""annat""]",1,0,0,,free,0
"Tängsta gård","Västmanland","Köping","TÄNGSTA 1, 731 93 Köping, Sverige","http://www.tängstagård.se/","073-618 75 90","","[""annat""]",1,1,0,,free,0
"Vigelshus gårdsbutik","Västmanland",Sala,"VIGELSHUS 105, 733 93 Sala, Sverige",https://www.vigelshus-gard.se/,"070-799 45 08","","[""annat""]",1,0,0,,free,0
"Wiborgs Gårdsbutik / Kolsva Lantbruk","Västmanland","Köpings","Herrgårdsallén 14, 731 13 Kolsva, Sverige",https://kolsvalantbruk.se/,"072-705 09 01","","[""annat""]",1,0,0,,free,0
"Åsby Hem & Trädgård","Västmanland",Hallstahammar,"Åsby 7, 734 91 Hallstahammar, Sverige",http://asby.nu/,"0220-238 30","","[""grönsaker""]",1,1,0,,free,0
"Åskebro Gård Butik&Café","Västmanland",Hallstahammars,"Åskebro 6, 734 93 Kolbäck, Sverige",http://www.askebrogard.se/,"076-020 39 09","","[""annat""]",1,0,0,,free,0
